1) predicted: 3, label: 2
5767) predicted: 8, label: 2
5769) predicted: 3, label: 5
5772) predicted: 3, label: 2
5773) predicted: 3, label: 7
5774) predicted: 9, label: 4
5779) predicted: 3, label: 5
5780) predicted: 8, label: 3
5782) predicted: 0, label: 4
5784) predicted: 0, label: 9
5785) predicted: 8, label: 2
5787) predicted: 8, label: 9
5790) predicted: 7, label: 9
5792) predicted: 0, label: 4
5799) predicted: 3, label: 2
5800) predicted: 3, label: 9
5801) predicted: 0, label: 6
5802) predicted: 3, label: 5
5805) predicted: 8, label: 9
5807) predicted: 3, label: 5
5813) predicted: 7, label: 9
5817) predicted: 6, label: 4
5820) predicted: 0, label: 2
5821) predicted: 3, label: 5
5822) predicted: 0, label: 4
5823) predicted: 8, label: 2
5825) predicted: 0, label: 4
5829) predicted: 3, label: 2
5832) predicted: 9, label: 4
5833) predicted: 0, label: 5
5835) predicted: 3, label: 7
5840) predicted: 0, label: 2
5841) predicted: 0, label: 3
5842) predicted: 7, label: 4
5843) predicted: 0, label: 5
5845) predicted: 4, label: 7
5849) predicted: 0, label: 2
5851) predicted: 9, label: 4
5852) predicted: 3, label: 5
5853) predicted: 1, label: 6
5854) predicted: 3, label: 7
5858) predicted: 8, label: 7
5862) predicted: 3, label: 5
5863) predicted: 3, label: 2
5867) predicted: 0, label: 5
5871) predicted: 8, label: 9
5874) predicted: 3, label: 5
5876) predicted: 3, label: 8
5879) predicted: 3, label: 2
5883) predicted: 0, label: 2
5885) predicted: 3, label: 5
5886) predicted: 3, label: 6
5887) predicted: 3, label: 7
5888) predicted: 0, label: 4
5890) predicted: 6, label: 0
5891) predicted: 0, label: 5
5895) predicted: 3, label: 2
5900) predicted: 9, label: 4
5904) predicted: 8, label: 3
5906) predicted: 9, label: 7
5907) predicted: 0, label: 2
5909) predicted: 0, label: 6
5910) predicted: 3, label: 5
5912) predicted: 0, label: 3
5913) predicted: 0, label: 5
5914) predicted: 9, label: 7
5921) predicted: 1, label: 2
5922) predicted: 0, label: 5
5923) predicted: 9, label: 4
5924) predicted: 3, label: 2
5926) predicted: 9, label: 4
5927) predicted: 0, label: 4
5928) predicted: 8, label: 6
5931) predicted: 3, label: 2
5934) predicted: 3, label: 2
5936) predicted: 3, label: 4
5937) predicted: 3, label: 5
5939) predicted: 3, label: 7
5940) predicted: 3, label: 8
5941) predicted: 3, label: 9
5944) predicted: 3, label: 2
5946) predicted: 9, label: 4
5947) predicted: 3, label: 5
5949) predicted: 3, label: 7
5950) predicted: 3, label: 8
5951) predicted: 3, label: 9
5954) predicted: 3, label: 2
5956) predicted: 9, label: 4
5957) predicted: 3, label: 5
5959) predicted: 3, label: 7
5961) predicted: 3, label: 9
5962) predicted: 3, label: 8
5963) predicted: 8, label: 6
5964) predicted: 3, label: 5
5968) predicted: 3, label: 9
5969) predicted: 9, label: 4
5971) predicted: 3, label: 9
5972) predicted: 3, label: 5
5975) predicted: 8, label: 4
5977) predicted: 3, label: 9
5979) predicted: 9, label: 4
5981) predicted: 3, label: 5
5982) predicted: 3, label: 5
5983) predicted: 3, label: 2
5985) predicted: 3, label: 5
5986) predicted: 9, label: 4
5988) predicted: 3, label: 7
5989) predicted: 8, label: 6
5992) predicted: 3, label: 7
5996) predicted: 0, label: 9
5997) predicted: 3, label: 5
5999) predicted: 3, label: 7
6002) predicted: 3, label: 6
6004) predicted: 3, label: 8
6006) predicted: 3, label: 7
6007) predicted: 3, label: 7
6010) predicted: 3, label: 2
6013) predicted: 9, label: 4
6014) predicted: 3, label: 2
6019) predicted: 9, label: 4
6020) predicted: 8, label: 6
6021) predicted: 9, label: 4
6022) predicted: 3, label: 9
6025) predicted: 3, label: 4
6026) predicted: 3, label: 7
6027) predicted: 8, label: 2
6028) predicted: 3, label: 5
6029) predicted: 8, label: 6
6032) predicted: 3, label: 9
6033) predicted: 8, label: 6
6035) predicted: 3, label: 2
6036) predicted: 3, label: 2
6037) predicted: 9, label: 4
6040) predicted: 3, label: 0
6041) predicted: 3, label: 2
6042) predicted: 3, label: 5
6043) predicted: 3, label: 5
6047) predicted: 3, label: 9
6048) predicted: 1, label: 7
6051) predicted: 8, label: 2
6052) predicted: 8, label: 2
6053) predicted: 3, label: 5
6054) predicted: 3, label: 7
6055) predicted: 3, label: 9
6056) predicted: 3, label: 8
6057) predicted: 8, label: 2
6064) predicted: 3, label: 2
6066) predicted: 9, label: 4
6067) predicted: 8, label: 5
6071) predicted: 0, label: 9
6074) predicted: 3, label: 2
6077) predicted: 8, label: 5
6080) predicted: 0, label: 8
6081) predicted: 0, label: 9
6084) predicted: 3, label: 2
6087) predicted: 8, label: 5
6090) predicted: 0, label: 8
6091) predicted: 0, label: 9
6093) predicted: 3, label: 2
6095) predicted: 8, label: 5
6105) predicted: 3, label: 7
6106) predicted: 3, label: 2
6109) predicted: 3, label: 2
6111) predicted: 3, label: 2
6112) predicted: 0, label: 9
6113) predicted: 0, label: 6
6118) predicted: 3, label: 2
6120) predicted: 8, label: 5
6123) predicted: 8, label: 2
6124) predicted: 0, label: 9
6126) predicted: 0, label: 9
6132) predicted: 3, label: 2
6136) predicted: 8, label: 5
6137) predicted: 0, label: 8
6138) predicted: 9, label: 4
6142) predicted: 8, label: 5
6143) predicted: 9, label: 4
6144) predicted: 9, label: 4
6146) predicted: 8, label: 5
6148) predicted: 8, label: 5
6150) predicted: 0, label: 8
6152) predicted: 9, label: 4
6153) predicted: 3, label: 8
6154) predicted: 0, label: 8
6155) predicted: 8, label: 5
6156) predicted: 3, label: 2
6157) predicted: 0, label: 9
6161) predicted: 0, label: 8
6165) predicted: 3, label: 5
6166) predicted: 0, label: 9
6168) predicted: 8, label: 9
6169) predicted: 0, label: 4
6170) predicted: 1, label: 7
6172) predicted: 0, label: 9
6173) predicted: 0, label: 9
6175) predicted: 9, label: 4
6178) predicted: 0, label: 8
6180) predicted: 3, label: 2
6183) predicted: 8, label: 2
6184) predicted: 8, label: 3
6186) predicted: 8, label: 5
6188) predicted: 3, label: 7
6190) predicted: 7, label: 9
6193) predicted: 0, label: 2
6196) predicted: 0, label: 5
6203) predicted: 0, label: 2
6205) predicted: 8, label: 4
6206) predicted: 3, label: 5
6213) predicted: 8, label: 3
6214) predicted: 7, label: 9
6215) predicted: 3, label: 5
6216) predicted: 3, label: 5
6217) predicted: 8, label: 2
6220) predicted: 9, label: 4
6221) predicted: 7, label: 9
6225) predicted: 0, label: 2
6227) predicted: 3, label: 5
6228) predicted: 3, label: 9
6230) predicted: 8, label: 9
6234) predicted: 0, label: 2
6236) predicted: 8, label: 5
6240) predicted: 0, label: 2
6243) predicted: 3, label: 7
6244) predicted: 3, label: 5
6246) predicted: 0, label: 2
6249) predicted: 7, label: 9
6251) predicted: 9, label: 4
6257) predicted: 8, label: 5
6263) predicted: 3, label: 7
6265) predicted: 8, label: 4
6266) predicted: 8, label: 2
6268) predicted: 0, label: 4
6270) predicted: 8, label: 5
6273) predicted: 0, label: 4
6274) predicted: 3, label: 2
6277) predicted: 0, label: 5
6279) predicted: 8, label: 2
6281) predicted: 0, label: 2
6282) predicted: 8, label: 5
6285) predicted: 0, label: 3
6289) predicted: 0, label: 3
6290) predicted: 0, label: 3
6291) predicted: 0, label: 5
6298) predicted: 1, label: 6
6299) predicted: 0, label: 3
6301) predicted: 0, label: 6
6302) predicted: 8, label: 9
6303) predicted: 4, label: 9
6304) predicted: 1, label: 8
6305) predicted: 0, label: 2
6311) predicted: 0, label: 2
6313) predicted: 9, label: 4
6314) predicted: 3, label: 5
6321) predicted: 6, label: 2
6324) predicted: 6, label: 5
6326) predicted: 3, label: 7
6330) predicted: 0, label: 2
6333) predicted: 3, label: 5
6334) predicted: 0, label: 6
6335) predicted: 3, label: 7
6337) predicted: 0, label: 2
6340) predicted: 0, label: 2
6341) predicted: 3, label: 5
6345) predicted: 0, label: 2
6352) predicted: 0, label: 2
6357) predicted: 3, label: 2
6360) predicted: 0, label: 7
6362) predicted: 9, label: 4
6367) predicted: 9, label: 4
6368) predicted: 8, label: 5
6369) predicted: 9, label: 4
6373) predicted: 9, label: 4
6376) predicted: 1, label: 9
6377) predicted: 9, label: 7
6378) predicted: 9, label: 4
6380) predicted: 3, label: 7
6384) predicted: 0, label: 2
6385) predicted: 0, label: 5
6386) predicted: 3, label: 5
6387) predicted: 0, label: 6
6390) predicted: 3, label: 5
6391) predicted: 0, label: 2
6392) predicted: 0, label: 5
6393) predicted: 1, label: 9
6396) predicted: 9, label: 4
6405) predicted: 8, label: 5
6409) predicted: 3, label: 9
6411) predicted: 7, label: 9
6412) predicted: 0, label: 2
6414) predicted: 8, label: 5
6415) predicted: 8, label: 5
6416) predicted: 3, label: 9
6417) predicted: 1, label: 4
6418) predicted: 3, label: 2
6423) predicted: 0, label: 2
6425) predicted: 0, label: 6
6427) predicted: 9, label: 4
6431) predicted: 0, label: 2
6433) predicted: 9, label: 4
6434) predicted: 9, label: 7
6436) predicted: 4, label: 9
6439) predicted: 0, label: 2
6443) predicted: 4, label: 9
6446) predicted: 0, label: 2
6447) predicted: 0, label: 3
6451) predicted: 8, label: 9
6455) predicted: 8, label: 3
6460) predicted: 8, label: 4
6462) predicted: 0, label: 2
6465) predicted: 0, label: 3
6466) predicted: 0, label: 2
6469) predicted: 0, label: 2
6471) predicted: 1, label: 7
6474) predicted: 1, label: 4
6475) predicted: 0, label: 4
6476) predicted: 8, label: 5
6480) predicted: 0, label: 2
6481) predicted: 0, label: 3
6483) predicted: 8, label: 5
6485) predicted: 1, label: 8
6486) predicted: 8, label: 5
6488) predicted: 7, label: 4
6490) predicted: 8, label: 7
6491) predicted: 8, label: 5
6494) predicted: 0, label: 3
6495) predicted: 0, label: 8
6496) predicted: 7, label: 9
6497) predicted: 0, label: 2
6499) predicted: 0, label: 2
6500) predicted: 8, label: 5
6501) predicted: 0, label: 3
6505) predicted: 0, label: 9
6508) predicted: 7, label: 9
6511) predicted: 0, label: 3
6512) predicted: 8, label: 9
6513) predicted: 8, label: 2
6516) predicted: 8, label: 4
6517) predicted: 0, label: 3
6518) predicted: 8, label: 5
6519) predicted: 0, label: 2
6520) predicted: 7, label: 9
6521) predicted: 3, label: 2
6522) predicted: 8, label: 5
6524) predicted: 7, label: 9
6525) predicted: 8, label: 5
6528) predicted: 0, label: 2
6530) predicted: 1, label: 5
6531) predicted: 0, label: 6
6534) predicted: 3, label: 2
6535) predicted: 8, label: 3
6537) predicted: 8, label: 5
6538) predicted: 8, label: 6
6541) predicted: 1, label: 2
6544) predicted: 8, label: 5
6547) predicted: 0, label: 4
6548) predicted: 3, label: 5
6552) predicted: 0, label: 4
6553) predicted: 8, label: 4
6554) predicted: 0, label: 2
6561) predicted: 1, label: 7
6562) predicted: 9, label: 2
6565) predicted: 8, label: 9
6566) predicted: 0, label: 2
6568) predicted: 1, label: 9
6569) predicted: 1, label: 3
6571) predicted: 7, label: 9
6573) predicted: 3, label: 5
6574) predicted: 0, label: 2
6576) predicted: 1, label: 7
6577) predicted: 1, label: 7
6578) predicted: 1, label: 8
6581) predicted: 1, label: 2
6582) predicted: 8, label: 4
6584) predicted: 3, label: 2
6587) predicted: 1, label: 8
6592) predicted: 3, label: 9
6594) predicted: 3, label: 2
6597) predicted: 3, label: 0
6598) predicted: 0, label: 5
6599) predicted: 1, label: 7
6600) predicted: 8, label: 5
6603) predicted: 3, label: 8
6605) predicted: 3, label: 6
6607) predicted: 8, label: 2
6608) predicted: 8, label: 9
6611) predicted: 6, label: 5
6614) predicted: 0, label: 2
6616) predicted: 0, label: 2
6619) predicted: 3, label: 7
6620) predicted: 8, label: 5
6626) predicted: 9, label: 4
6627) predicted: 1, label: 9
6632) predicted: 1, label: 9
6635) predicted: 0, label: 2
6637) predicted: 9, label: 4
6638) predicted: 8, label: 5
6642) predicted: 1, label: 9
6645) predicted: 0, label: 2
6646) predicted: 0, label: 3
6647) predicted: 9, label: 4
6650) predicted: 8, label: 9
6651) predicted: 8, label: 0
6655) predicted: 0, label: 9
6656) predicted: 8, label: 9
6658) predicted: 8, label: 9
6659) predicted: 0, label: 8
6660) predicted: 8, label: 4
6662) predicted: 0, label: 7
6668) predicted: 0, label: 6
6669) predicted: 0, label: 6
6671) predicted: 8, label: 9
6675) predicted: 0, label: 6
6677) predicted: 3, label: 2
6681) predicted: 0, label: 3
6682) predicted: 8, label: 9
6685) predicted: 0, label: 6
6686) predicted: 1, label: 8
6687) predicted: 8, label: 4
6688) predicted: 0, label: 1
6689) predicted: 0, label: 4
6690) predicted: 0, label: 3
6691) predicted: 0, label: 6
6692) predicted: 8, label: 9
6693) predicted: 0, label: 6
6694) predicted: 0, label: 1
6695) predicted: 8, label: 4
6696) predicted: 7, label: 4
6698) predicted: 0, label: 2
6699) predicted: 8, label: 4
6700) predicted: 8, label: 4
6703) predicted: 0, label: 2
6704) predicted: 8, label: 3
6705) predicted: 8, label: 4
6706) predicted: 3, label: 5
6710) predicted: 8, label: 9
6713) predicted: 0, label: 2
6715) predicted: 8, label: 4
6716) predicted: 8, label: 5
6718) predicted: 8, label: 9
6721) predicted: 3, label: 2
6722) predicted: 0, label: 3
6723) predicted: 0, label: 4
6724) predicted: 3, label: 7
6725) predicted: 6, label: 8
6728) predicted: 0, label: 5
6730) predicted: 8, label: 7
6732) predicted: 3, label: 2
6734) predicted: 0, label: 4
6737) predicted: 0, label: 4
6739) predicted: 8, label: 3
6740) predicted: 0, label: 9
6741) predicted: 8, label: 7
6742) predicted: 8, label: 4
6744) predicted: 3, label: 2
6746) predicted: 6, label: 5
6747) predicted: 8, label: 9
6754) predicted: 3, label: 2
6756) predicted: 0, label: 7
6759) predicted: 0, label: 4
6761) predicted: 0, label: 4
6762) predicted: 0, label: 7
6763) predicted: 0, label: 3
6768) predicted: 0, label: 7
6769) predicted: 0, label: 4
6772) predicted: 8, label: 9
6773) predicted: 0, label: 2
6775) predicted: 1, label: 5
6778) predicted: 8, label: 9
6780) predicted: 8, label: 4
6782) predicted: 0, label: 6
6784) predicted: 8, label: 9
6785) predicted: 6, label: 2
6787) predicted: 1, label: 9
6788) predicted: 8, label: 5
6790) predicted: 7, label: 3
6793) predicted: 8, label: 9
6796) predicted: 0, label: 2
6797) predicted: 0, label: 2
6800) predicted: 3, label: 2
6802) predicted: 9, label: 4
6803) predicted: 0, label: 5
6810) predicted: 1, label: 2
6812) predicted: 9, label: 4
6813) predicted: 6, label: 5
6817) predicted: 3, label: 9
6820) predicted: 1, label: 2
6822) predicted: 9, label: 4
6823) predicted: 3, label: 5
6827) predicted: 3, label: 9
6828) predicted: 3, label: 2
6831) predicted: 1, label: 2
6832) predicted: 0, label: 5
6834) predicted: 3, label: 8
6836) predicted: 6, label: 2
6839) predicted: 3, label: 8
6844) predicted: 3, label: 2
6849) predicted: 3, label: 2
6854) predicted: 9, label: 4
6855) predicted: 3, label: 7
6858) predicted: 3, label: 7
6859) predicted: 9, label: 4
6860) predicted: 3, label: 5
6865) predicted: 9, label: 4
6866) predicted: 3, label: 5
6867) predicted: 1, label: 4
6872) predicted: 3, label: 4
6878) predicted: 3, label: 2
6879) predicted: 8, label: 5
6880) predicted: 3, label: 5
6884) predicted: 8, label: 5
6885) predicted: 3, label: 2
6886) predicted: 0, label: 5
6887) predicted: 8, label: 9
6890) predicted: 9, label: 4
6894) predicted: 3, label: 0
6895) predicted: 3, label: 9
6898) predicted: 9, label: 8
6899) predicted: 8, label: 5
6903) predicted: 7, label: 9
6905) predicted: 1, label: 9
6906) predicted: 6, label: 2
6908) predicted: 8, label: 5
6909) predicted: 8, label: 5
6911) predicted: 9, label: 4
6912) predicted: 1, label: 2
6914) predicted: 1, label: 9
6915) predicted: 9, label: 4
6919) predicted: 1, label: 9
6920) predicted: 3, label: 2
6924) predicted: 9, label: 4
6929) predicted: 3, label: 2
6930) predicted: 8, label: 3
6931) predicted: 7, label: 4
6932) predicted: 8, label: 5
6939) predicted: 8, label: 2
6940) predicted: 9, label: 3
6941) predicted: 8, label: 4
6942) predicted: 8, label: 5
6944) predicted: 3, label: 7
6946) predicted: 7, label: 9
6949) predicted: 0, label: 2
6951) predicted: 8, label: 4
6952) predicted: 1, label: 5
6954) predicted: 3, label: 7
6964) predicted: 3, label: 5
6965) predicted: 8, label: 5
6967) predicted: 7, label: 9
6974) predicted: 7, label: 4
6975) predicted: 0, label: 3
6977) predicted: 3, label: 5
6980) predicted: 1, label: 9
6981) predicted: 8, label: 5
6983) predicted: 7, label: 4
6986) predicted: 3, label: 7
6988) predicted: 8, label: 9
6989) predicted: 0, label: 2
6990) predicted: 1, label: 4
6991) predicted: 8, label: 5
6992) predicted: 3, label: 7
6993) predicted: 0, label: 2
6995) predicted: 6, label: 4
6996) predicted: 7, label: 9
6997) predicted: 1, label: 4
6998) predicted: 7, label: 9
6999) predicted: 1, label: 4
7001) predicted: 3, label: 2
7002) predicted: 8, label: 2
7003) predicted: 3, label: 5
7004) predicted: 1, label: 8
7006) predicted: 8, label: 3
7007) predicted: 0, label: 2
7008) predicted: 8, label: 9
7009) predicted: 7, label: 4
7010) predicted: 7, label: 3
7012) predicted: 0, label: 2
7013) predicted: 0, label: 2
7015) predicted: 0, label: 2
7018) predicted: 3, label: 5
7022) predicted: 0, label: 2
7025) predicted: 7, label: 9
7026) predicted: 0, label: 3
7029) predicted: 1, label: 5
7030) predicted: 1, label: 7
7033) predicted: 1, label: 4
7036) predicted: 8, label: 5
7040) predicted: 0, label: 3
7043) predicted: 1, label: 9
7044) predicted: 1, label: 9
7045) predicted: 8, label: 4
7046) predicted: 1, label: 8
7047) predicted: 8, label: 4
7054) predicted: 3, label: 2
7056) predicted: 9, label: 4
7057) predicted: 8, label: 5
7060) predicted: 1, label: 8
7061) predicted: 1, label: 9
7064) predicted: 3, label: 2
7065) predicted: 1, label: 3
7066) predicted: 8, label: 4
7067) predicted: 8, label: 5
7069) predicted: 3, label: 7
7071) predicted: 7, label: 9
7074) predicted: 3, label: 2
7076) predicted: 8, label: 4
7077) predicted: 8, label: 5
7079) predicted: 3, label: 7
7081) predicted: 1, label: 9
7083) predicted: 9, label: 4
7085) predicted: 7, label: 4
7088) predicted: 3, label: 7
7089) predicted: 7, label: 9
7090) predicted: 1, label: 5
7092) predicted: 8, label: 4
7093) predicted: 3, label: 2
7095) predicted: 7, label: 9
7096) predicted: 8, label: 4
7099) predicted: 1, label: 8
7100) predicted: 3, label: 2
7101) predicted: 8, label: 4
7102) predicted: 1, label: 4
7106) predicted: 1, label: 9
7107) predicted: 1, label: 9
7108) predicted: 8, label: 5
7109) predicted: 1, label: 8
7115) predicted: 3, label: 2
7116) predicted: 0, label: 6
7120) predicted: 3, label: 2
7121) predicted: 7, label: 8
7125) predicted: 7, label: 4
7130) predicted: 7, label: 3
7131) predicted: 1, label: 3
7132) predicted: 7, label: 9
7134) predicted: 8, label: 5
7135) predicted: 3, label: 2
7136) predicted: 7, label: 9
7137) predicted: 8, label: 4
7142) predicted: 8, label: 5
7147) predicted: 8, label: 2
7148) predicted: 4, label: 9
7151) predicted: 0, label: 2
7153) predicted: 8, label: 4
7154) predicted: 0, label: 2
7155) predicted: 8, label: 5
7156) predicted: 3, label: 2
7160) predicted: 1, label: 5
7163) predicted: 3, label: 2
7169) predicted: 8, label: 4
7172) predicted: 0, label: 6
7174) predicted: 7, label: 9
7177) predicted: 7, label: 4
7178) predicted: 3, label: 5
7181) predicted: 3, label: 8
7182) predicted: 3, label: 9
7184) predicted: 0, label: 2
7185) predicted: 0, label: 3
7186) predicted: 1, label: 4
7187) predicted: 8, label: 5
7192) predicted: 0, label: 2
7193) predicted: 0, label: 3
7194) predicted: 6, label: 4
7195) predicted: 8, label: 5
7197) predicted: 0, label: 7
7198) predicted: 1, label: 8
7199) predicted: 7, label: 9
7201) predicted: 8, label: 4
7205) predicted: 0, label: 2
7206) predicted: 8, label: 4
7207) predicted: 0, label: 3
7209) predicted: 8, label: 6
7210) predicted: 8, label: 6
7212) predicted: 0, label: 2
7213) predicted: 0, label: 6
7216) predicted: 6, label: 0
7218) predicted: 0, label: 4
7224) predicted: 7, label: 9
7227) predicted: 7, label: 9
7229) predicted: 0, label: 2
7230) predicted: 8, label: 7
7234) predicted: 0, label: 8
7235) predicted: 0, label: 2
7236) predicted: 8, label: 9
7237) predicted: 0, label: 2
7240) predicted: 6, label: 5
7241) predicted: 8, label: 5
7242) predicted: 8, label: 9
7243) predicted: 8, label: 9
7245) predicted: 0, label: 2
7248) predicted: 1, label: 3
7249) predicted: 0, label: 2
7250) predicted: 0, label: 3
7251) predicted: 8, label: 4
7254) predicted: 8, label: 9
7256) predicted: 7, label: 9
7257) predicted: 0, label: 3
7260) predicted: 3, label: 7
7262) predicted: 0, label: 1
7264) predicted: 8, label: 5
7266) predicted: 0, label: 2
7267) predicted: 8, label: 7
7269) predicted: 6, label: 0
7271) predicted: 8, label: 2
7273) predicted: 3, label: 4
7274) predicted: 8, label: 5
7275) predicted: 1, label: 6
7281) predicted: 8, label: 2
7282) predicted: 8, label: 3
7283) predicted: 8, label: 4
7284) predicted: 8, label: 5
7291) predicted: 8, label: 2
7293) predicted: 9, label: 4
7294) predicted: 1, label: 5
7301) predicted: 8, label: 4
7304) predicted: 3, label: 5
7306) predicted: 8, label: 5
7308) predicted: 8, label: 2
7309) predicted: 0, label: 8
7311) predicted: 8, label: 3
7315) predicted: 8, label: 5
7316) predicted: 3, label: 4
7321) predicted: 3, label: 2
7324) predicted: 8, label: 5
7327) predicted: 3, label: 2
7328) predicted: 8, label: 2
7332) predicted: 8, label: 4
7338) predicted: 8, label: 4
7341) predicted: 9, label: 4
7345) predicted: 8, label: 2
7347) predicted: 7, label: 9
7348) predicted: 3, label: 2
7349) predicted: 3, label: 2
7351) predicted: 8, label: 5
7352) predicted: 1, label: 5
7357) predicted: 7, label: 9
7359) predicted: 8, label: 2
7360) predicted: 7, label: 9
7361) predicted: 3, label: 4
7364) predicted: 3, label: 2
7365) predicted: 8, label: 3
7366) predicted: 7, label: 4
7372) predicted: 8, label: 5
7376) predicted: 8, label: 4
7377) predicted: 1, label: 9
7380) predicted: 7, label: 9
7384) predicted: 1, label: 9
7386) predicted: 8, label: 2
7388) predicted: 8, label: 5
7391) predicted: 8, label: 4
7393) predicted: 8, label: 5
7394) predicted: 1, label: 4
7397) predicted: 8, label: 5
7398) predicted: 8, label: 3
7400) predicted: 9, label: 2
7402) predicted: 8, label: 4
7403) predicted: 3, label: 5
7406) predicted: 0, label: 2
7408) predicted: 6, label: 4
7409) predicted: 0, label: 6
7412) predicted: 0, label: 2
7413) predicted: 6, label: 4
7414) predicted: 8, label: 5
7419) predicted: 1, label: 7
7420) predicted: 0, label: 2
7421) predicted: 8, label: 4
7423) predicted: 8, label: 4
7425) predicted: 8, label: 4
7426) predicted: 1, label: 9
7429) predicted: 6, label: 4
7430) predicted: 3, label: 5
7431) predicted: 0, label: 3
7432) predicted: 8, label: 7
7433) predicted: 1, label: 8
7434) predicted: 8, label: 4
7436) predicted: 7, label: 3
7437) predicted: 8, label: 5
7448) predicted: 0, label: 5
7450) predicted: 1, label: 8
7451) predicted: 6, label: 5
7454) predicted: 1, label: 5
7455) predicted: 1, label: 8
7456) predicted: 8, label: 4
7457) predicted: 0, label: 2
7459) predicted: 8, label: 9
7462) predicted: 3, label: 9
7464) predicted: 8, label: 9
7466) predicted: 1, label: 6
7469) predicted: 0, label: 2
7471) predicted: 8, label: 9
7472) predicted: 0, label: 2
7473) predicted: 1, label: 4
7474) predicted: 1, label: 5
7475) predicted: 8, label: 5
7478) predicted: 0, label: 5
7481) predicted: 1, label: 8
7482) predicted: 8, label: 2
7483) predicted: 0, label: 2
7486) predicted: 0, label: 2
7487) predicted: 8, label: 9
7488) predicted: 8, label: 4
7489) predicted: 8, label: 9
7492) predicted: 3, label: 2
7494) predicted: 8, label: 4
7495) predicted: 1, label: 9
7496) predicted: 1, label: 9
7497) predicted: 3, label: 2
7498) predicted: 3, label: 5
7499) predicted: 1, label: 9
7500) predicted: 1, label: 8
7503) predicted: 0, label: 6
7504) predicted: 0, label: 7
7508) predicted: 8, label: 2
7509) predicted: 0, label: 3
7510) predicted: 9, label: 4
7511) predicted: 0, label: 5
7512) predicted: 1, label: 6
7514) predicted: 0, label: 8
7518) predicted: 0, label: 2
7521) predicted: 8, label: 5
7524) predicted: 0, label: 8
7525) predicted: 1, label: 9
7528) predicted: 3, label: 2
7529) predicted: 0, label: 3
7530) predicted: 6, label: 4
7531) predicted: 8, label: 5
7533) predicted: 3, label: 7
7535) predicted: 8, label: 9
7539) predicted: 3, label: 2
7540) predicted: 0, label: 6
7541) predicted: 8, label: 5
7542) predicted: 1, label: 5
7543) predicted: 0, label: 3
7545) predicted: 0, label: 8
7549) predicted: 1, label: 6
7550) predicted: 8, label: 4
7559) predicted: 0, label: 5
7560) predicted: 1, label: 4
7562) predicted: 1, label: 9
7564) predicted: 8, label: 2
7565) predicted: 3, label: 7
7568) predicted: 0, label: 3
7570) predicted: 3, label: 2
7571) predicted: 8, label: 9
7572) predicted: 0, label: 2
7573) predicted: 1, label: 7
7574) predicted: 8, label: 4
7575) predicted: 8, label: 2
7577) predicted: 8, label: 5
7578) predicted: 8, label: 5
7579) predicted: 7, label: 9
7580) predicted: 8, label: 9
7583) predicted: 1, label: 5
7586) predicted: 0, label: 8
7587) predicted: 8, label: 2
7588) predicted: 1, label: 9
7589) predicted: 8, label: 4
7592) predicted: 7, label: 9
7594) predicted: 7, label: 9
7595) predicted: 8, label: 3
7597) predicted: 0, label: 8
7602) predicted: 0, label: 5
7603) predicted: 0, label: 8
7604) predicted: 3, label: 2
7606) predicted: 1, label: 7
7609) predicted: 0, label: 2
7611) predicted: 9, label: 4
7612) predicted: 3, label: 5
7619) predicted: 8, label: 2
7622) predicted: 0, label: 5
7627) predicted: 0, label: 2
7629) predicted: 9, label: 4
7630) predicted: 3, label: 5
7634) predicted: 8, label: 9
7635) predicted: 0, label: 2
7637) predicted: 0, label: 2
7643) predicted: 3, label: 5
7645) predicted: 3, label: 7
7649) predicted: 3, label: 5
7653) predicted: 0, label: 4
7657) predicted: 9, label: 4
7659) predicted: 3, label: 5
7662) predicted: 9, label: 4
7669) predicted: 9, label: 4
7672) predicted: 3, label: 5
7673) predicted: 8, label: 5
7676) predicted: 8, label: 5
7678) predicted: 3, label: 2
7679) predicted: 3, label: 5
7682) predicted: 7, label: 9
7683) predicted: 0, label: 2
7685) predicted: 6, label: 2
7687) predicted: 0, label: 2
7691) predicted: 3, label: 8
7695) predicted: 3, label: 7
7696) predicted: 9, label: 4
7698) predicted: 3, label: 5
7704) predicted: 9, label: 4
7710) predicted: 0, label: 2
7711) predicted: 3, label: 7
7712) predicted: 0, label: 6
7715) predicted: 0, label: 5
7716) predicted: 8, label: 2
7724) predicted: 0, label: 2
7726) predicted: 9, label: 4
7729) predicted: 8, label: 2
7730) predicted: 0, label: 3
7731) predicted: 8, label: 4
7732) predicted: 8, label: 5
7734) predicted: 3, label: 7
7736) predicted: 1, label: 9
7739) predicted: 0, label: 2
7742) predicted: 8, label: 5
7746) predicted: 7, label: 9
7749) predicted: 0, label: 2
7750) predicted: 0, label: 3
7751) predicted: 0, label: 4
7752) predicted: 8, label: 5
7756) predicted: 1, label: 9
7759) predicted: 8, label: 4
7762) predicted: 0, label: 2
7764) predicted: 8, label: 4
7766) predicted: 3, label: 7
7769) predicted: 7, label: 9
7772) predicted: 0, label: 2
7773) predicted: 3, label: 2
7777) predicted: 3, label: 5
7779) predicted: 0, label: 5
7781) predicted: 0, label: 2
7785) predicted: 3, label: 2
7789) predicted: 0, label: 2
7793) predicted: 8, label: 5
7794) predicted: 3, label: 2
7797) predicted: 3, label: 5
7798) predicted: 0, label: 3
7799) predicted: 7, label: 9
